algorithm,pollution_type,fitness_tbr,precision_tbr,generalization_tbr,percentage
IM_0.2,InsertAlienActivityPolluter,0.7442074307723927,0.4281780797425353,0.9396098645410003,0.5
ALPHA,None,0.9800500551455047,0.45193038916381034,0.9091446818229957,
ALPHA,DeleteActivityPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.1
ALPHA,DeleteActivityPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.2
ALPHA,DeleteActivityPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.3
ALPHA,DeleteActivityPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.4
ALPHA,DeleteActivityPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.5
ALPHA,DelayedEventLoggingPolluter,0.9800500551455047,0.682930035382138,0.9091446818229957,0.1
ALPHA,DelayedEventLoggingPolluter,0.9800500551455047,0.677475352919983,0.9091446818229957,0.2
ALPHA,DelayedEventLoggingPolluter,0.9800500551455047,0.6759024750807092,0.9091446818229957,0.3
ALPHA,DelayedEventLoggingPolluter,0.9800500551455047,0.6996380659283501,0.9091446818229957,0.4
ALPHA,DelayedEventLoggingPolluter,0.9800500551455047,0.7719440656319674,0.9091446818229957,0.5
ALPHA,ImpreciseActivityPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,
ALPHA,AggregatedEventLoggingPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.1
ALPHA,AggregatedEventLoggingPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.2
ALPHA,AggregatedEventLoggingPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.3
ALPHA,AggregatedEventLoggingPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.4
ALPHA,AggregatedEventLoggingPolluter,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.5
ALPHA,InsertAlienActivityPolluter,0.9328412658013097,0.3594150226664218,0.9076783536618983,0.1
ALPHA,InsertAlienActivityPolluter,0.8880291846950055,0.2902449919252311,0.8993677258702059,0.2
ALPHA,InsertAlienActivityPolluter,0.8495142954101994,0.23662695992527005,0.898236656020446,0.3
ALPHA,InsertAlienActivityPolluter,0.8016713328242984,0.20001822681163994,0.9031562070778524,0.4
ALPHA,InsertAlienActivityPolluter,0.7669720878934427,0.17036215578436997,0.8850979622146821,0.5
ILP_1.0,None,1.0,0.38596878274778,0.9257895057442983,
ILP_1.0,DeleteActivityPolluter,1.0,0.38596878274778,0.9257895057442983,0.1
ILP_1.0,DeleteActivityPolluter,1.0,0.38596878274778,0.9257895057442983,0.2
ILP_1.0,DeleteActivityPolluter,1.0,0.38596878274778,0.9257895057442983,0.3
ILP_1.0,DeleteActivityPolluter,1.0,0.38596878274778,0.9257895057442983,0.4
ILP_1.0,DeleteActivityPolluter,1.0,0.38596878274778,0.9257895057442983,0.5
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.620681232616592,0.9257895057442983,0.1
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.6756620468495158,0.9257895057442983,0.2
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.6890014734038781,0.9257895057442983,0.3
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.681138066610462,0.9257895057442983,0.4
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.6928465059842259,0.9257895057442983,0.5
ILP_1.0,ImpreciseActivityPolluter,1.0,0.38596878274778,0.9257895057442983,
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.38596878274778,0.9257895057442983,0.1
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.38596878274778,0.9257895057442983,0.2
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.38596878274778,0.9257895057442983,0.3
