algorithm,pollution_type,fitness_tbr,precision_tbr,generalization_tbr,percentage
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.4194471713651511,0.8879591131647359,0.3
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.45530440615847767,0.8879591131647359,0.4
ILP_1.0,DelayedEventLoggingPolluter,1.0,0.44278429511826656,0.8879591131647359,0.5
ILP_1.0,ImpreciseActivityPolluter,1.0,0.3037968280458341,0.8879591131647359,
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.3091582268470797,0.8879591131647359,0.1
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.3091586358851858,0.8879591131647359,0.2
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.3091676347235175,0.8879591131647359,0.3
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.30916858914576484,0.8879591131647359,0.4
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.30916613491712885,0.8879591131647359,0.5
ILP_1.0,InsertAlienActivityPolluter,1.0,0.2172847604300998,0.8864915850905635,0.1
ILP_1.0,InsertAlienActivityPolluter,1.0,0.17064115359653576,0.8863915050501117,0.2
ILP_1.0,InsertAlienActivityPolluter,1.0,0.13268608821546535,0.8806930008222864,0.3
ILP_1.0,InsertAlienActivityPolluter,1.0,0.10032467886613083,0.8810878289926478,0.4
ILP_1.0,InsertAlienActivityPolluter,1.0,0.07975915836319314,0.879867594342804,0.5
ILP_0.8,None,0.9846221230215199,0.9905726285347566,0.8879579270906611,
ILP_0.8,DeleteActivityPolluter,0.9846221230215199,0.9905726285347566,0.8879579270906611,0.1
ILP_0.8,DeleteActivityPolluter,0.9846221230215199,0.9905726285347566,0.8879579270906611,0.2
ILP_0.8,DeleteActivityPolluter,0.9846221230215199,0.9905726285347566,0.8879579270906611,0.3
ILP_0.8,DeleteActivityPolluter,0.9846221230215199,0.9905726285347566,0.8879579270906611,0.4
ILP_0.8,DeleteActivityPolluter,0.9846221230215199,0.9905726285347566,0.8879579270906611,0.5
ILP_0.8,DelayedEventLoggingPolluter,0.9829015226860828,0.99059263859284,0.8879579481661553,0.1
ILP_0.8,DelayedEventLoggingPolluter,0.9814190832662187,0.990514506970433,0.8879579732458843,0.2
ILP_0.8,DelayedEventLoggingPolluter,0.9800932317478303,0.990490069275881,0.8879579672277547,0.3
