algorithm,pollution_type,fitness_tbr,precision_tbr,generalization_tbr,percentage
ALPHA,AggregatedEventLoggingPolluter,0.6556736757103228,0.10573631017172291,0.9726998053247835,0.5
ALPHA,InsertAlienActivityPolluter,0.5342742730256521,0.07172018886049114,0.972078468832541,0.1
ALPHA,InsertAlienActivityPolluter,0.4748256342618836,0.05482669896589465,0.9709181924337064,0.2
ALPHA,InsertAlienActivityPolluter,0.44102299011722756,0.04507688267693877,0.9709956248045954,0.3
ALPHA,InsertAlienActivityPolluter,0.4210240851333123,0.03689986029834169,0.9691663879716246,0.4
ALPHA,InsertAlienActivityPolluter,0.4002829824655663,0.03075157374446258,0.9686744338365485,0.5
ILP_1.0,None,1.0,0.11395786089469706,0.9734395098313259,
ILP_1.0,DeleteActivityPolluter,1.0,0.11395786089469706,0.9734395098313259,0.1
ILP_1.0,DeleteActivityPolluter,1.0,0.11395786089469706,0.9734395098313259,0.2
ILP_1.0,DeleteActivityPolluter,1.0,0.11395786089469706,0.9734395098313259,0.3
ILP_1.0,DeleteActivityPolluter,1.0,0.11395786089469706,0.9734395098313259,0.4
ILP_1.0,DeleteActivityPolluter,1.0,0.11395786089469706,0.9734395098313259,0.5
ILP_1.0,DelayedEventLoggingPolluter,0.9755129396284601,0.14840641873915594,0.9734395098313259,0.1
ILP_1.0,DelayedEventLoggingPolluter,0.9632372160120006,0.14695501656375942,0.9734395098313259,0.2
ILP_1.0,DelayedEventLoggingPolluter,0.9573906316371414,0.14768722338703455,0.9734395098313259,0.3
ILP_1.0,DelayedEventLoggingPolluter,0.9512184530575919,0.1512954594666791,0.9734395098313259,0.4
ILP_1.0,DelayedEventLoggingPolluter,0.9487495170757255,0.1550463510543525,0.9734395098313259,0.5
ILP_1.0,ImpreciseActivityPolluter,1.0,0.11395786089469706,0.9734395098313259,
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.11433146773638236,0.9734395098313259,0.1
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.11404822280168525,0.9734395098313259,0.2
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.11463848307069624,0.9734395098313259,0.3
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.1144111675997781,0.9734395098313259,0.4
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.11428736084040148,0.9734395098313259,0.5
ILP_1.0,InsertAlienActivityPolluter,0.8668970470056979,0.07822988831810496,0.9721765589704584,0.1
ILP_1.0,InsertAlienActivityPolluter,0.7808280711442933,0.06239701724109692,0.9709588795334834,0.2
ILP_1.0,InsertAlienActivityPolluter,0.7205164603581783,0.05348470372316971,0.9704352871114836,0.3
ILP_1.0,InsertAlienActivityPolluter,0.6824678909111586,0.0463827364627718,0.971208196019987,0.4
ILP_1.0,InsertAlienActivityPolluter,0.6438068090539588,0.04030939647872711,0.97019639853924,0.5
