,algorithm,percentage,alien_activity_nr,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm,target_precision,distribution,parameters,mean_delay,precise_activity_labels,new_activity_label
31,IM_0.0,0.5,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.4449956665556236,0.9346417138615246,0.9930036226812567,0.6104935671684819,0.921395227888741,1.0,0.3143283277279979,0.9320556120580972,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
32,IM_0.0,0.6,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.4845604610861501,0.9327020803662616,0.992217660362763,0.6288258292086311,0.9212822053299716,1.0,0.3362567181666653,0.9327020803662616,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
33,IM_0.0,0.7,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.4377877743591173,0.916249915979814,0.9913750464905386,0.6402996922191071,0.9253533254882658,1.0,0.3080992649121433,0.9140144952479016,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
34,IM_0.0,0.8,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.5125700113700138,0.9316539786870563,0.990862205697286,0.6726612751384493,0.92156581913729,1.0,0.336291651704739,0.9316539786870563,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
35,IM_0.0,0.9,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.5160854440519905,0.9316343356040044,0.99044404177767,0.6561892028797103,0.921923037285375,1.0,0.336291651704739,0.9316343356040044,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
36,IM_0.0,0.1,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.5563485391910048,0.9347412335012868,0.9899290952526952,0.6677144524742766,0.9164060514621122,1.0,0.3616775238085484,0.890075153247806,,,,,,
37,IM_0.0,0.2,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.5578491089200511,0.9261293872489847,0.9736578593177144,0.6700519819408054,0.9228228321391893,1.0,0.3531561849729255,0.8745938179392008,,,,,,
38,IM_0.0,0.3,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.6816961494858698,0.9418160659199656,0.9505008459581238,0.7432548266511616,0.918779570875002,1.0,0.3649079864201061,0.9058068359240689,,,,,,
39,IM_0.0,0.4,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.6817348667777814,0.9490252439822764,0.92372685957277,0.7371752403354702,0.917891511651062,1.0,0.350752541682765,0.8846716197610481,,,,,,
40,IM_0.0,0.5,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.6403003302973109,0.9159638061142824,0.8926908575303897,0.7203577821552918,0.917456059478098,0.9999997897520966,0.353195053060416,0.870431548552747,,,,,,
41,IM_0.0,0.6,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.7386048290981857,0.9328980564512792,0.8656002838937685,0.7537974867555093,0.9113979165571766,0.999999196382822,0.3698282996410311,0.8746228751428572,,,,,,
42,IM_0.0,0.7,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.7750546454939895,0.9030235307926244,0.8361721292707495,0.789136820236875,0.9039948468433632,0.9999995785101892,0.3687069354545393,0.8531585805992657,,,,,,
43,IM_0.0,0.8,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.7492957900054883,0.9140062337036862,0.8092244367190788,0.7834233418172688,0.9064506799018506,0.9999996822340178,0.3520487536374304,0.8842767417180832,,,,,,
44,IM_0.0,0.9,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.8022248306002285,0.902285588918244,0.7825145428644491,0.7683605791029458,0.894726946961818,0.9999973404654712,0.3588607567496179,0.8478239493679829,,,,,,
45,IM_0.0,,,ImpreciseActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,1.0,0.51131871034292,0.90970378741793,1.0,0.51131871034292,0.90970378741793,1.0,0.51131871034292,0.90970378741793,1.0,0.51131871034292,0.90970378741793,,,,,"['Release_A', 'Release_B', 'Release_C', 'Release_D', 'Release_E']",Release
46,IM_0.2,0.1,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.973882101408304,0.3269340851523736,0.792631268898067,0.9940489135465344,0.5631783229140008,0.852528066046875,0.996720156693816,0.3313895080365018,0.6351445930367783,,,,,,
47,IM_0.2,0.2,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9653281538683602,0.3534898553158491,0.8171177616773362,0.9940489135465344,0.5215241565788045,0.852528066046875,0.9963062858722864,0.339843077896748,0.6398489130426929,,,,,,
48,IM_0.2,0.3,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9350572144206596,0.3553138503061809,0.7256016953269071,0.9940489135465344,0.481229356471303,0.852528066046875,0.9944308395543786,0.4218134897640994,0.5861212635213271,,,,,,
49,IM_0.2,0.4,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.8693831502733875,0.5547621062586223,0.8590299553263707,0.9940489135465344,0.4513981537348921,0.852528066046875,0.9947438233805844,0.3989046123666163,0.7124234823482916,,,,,,
50,IM_0.2,0.5,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.7843647706737338,0.534045928733275,0.7837290972531117,0.9940489135465344,0.4363185393973836,0.852528066046875,0.7585554606218543,0.2092002289269245,0.6527080541983272,,,,,,
51,IM_0.2,0.6,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.8835957119791948,0.6386373161960428,0.8179003864801193,0.9940489135465344,0.415366012593607,0.852528066046875,0.996938492949287,0.4595636785258835,0.6832462608356267,,,,,,
52,IM_0.2,0.7,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.8480705952293842,0.7459139857075527,0.8811450520827054,0.9940489135465344,0.3882614177003277,0.852528066046875,0.8540121323930807,0.2896113591165532,0.6997523248195551,,,,,,
53,IM_0.2,0.8,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.782218615550687,0.6045499602300661,0.8459304775074095,0.9940489135465344,0.3759960330994946,0.852528066046875,0.7534559500692847,0.3364466860317604,0.6290024441920858,,,,,,
54,IM_0.2,0.9,sqrt,InsertAlienActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.7892337966378039,0.5726514670212508,0.8321782626304695,0.9940489135465344,0.3591182030529749,0.852528066046875,0.7534662882263554,0.3151820765304437,0.6202768974113722,,,,,,
55,IM_0.2,0.1,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940475753812634,0.6221054519368723,0.8525359604075841,0.9940475753812634,0.6221054519368723,0.8525359604075841,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
56,IM_0.2,0.2,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.994047236806374,0.6221054519368723,0.8525326904353394,0.994047236806374,0.6221054519368723,0.8525326904353394,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
57,IM_0.2,0.3,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.994047236806374,0.6221054519368723,0.8525381171401338,0.994047236806374,0.6221054519368723,0.8525381171401338,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
58,IM_0.2,0.4,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940479139561528,0.6221054519368723,0.8525359608563486,0.9940479139561528,0.6221054519368723,0.8525359608563486,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
59,IM_0.2,0.5,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525324694419134,0.9940473441085698,0.6221054519368723,0.8525324694419134,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
60,IM_0.2,0.6,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.994047682683459,0.6221054519368723,0.8525350032415814,0.994047682683459,0.6221054519368723,0.8525350032415814,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
61,IM_0.2,0.7,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525335592726039,0.9940473441085698,0.6221054519368723,0.8525335592726039,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
62,IM_0.2,0.8,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525324694419134,0.9940473441085698,0.6221054519368723,0.8525324694419134,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
63,IM_0.2,0.9,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940470055336804,0.6221054519368723,0.8525313746101603,0.9940470055336804,0.6221054519368723,0.8525313746101603,0.9940489135465344,0.6221078124036057,0.852528066046875,hour,,,,,
64,IM_0.2,0.1,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525350027928168,0.9940473441085698,0.6221054519368723,0.8525350027928168,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
65,IM_0.2,0.2,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940475753812634,0.6221054519368723,0.8525356029071751,0.9940475753812634,0.6221054519368723,0.8525356029071751,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
66,IM_0.2,0.3,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940470055336804,0.6221054519368723,0.8525306338534765,0.9940470055336804,0.6221054519368723,0.8525306338534765,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
67,IM_0.2,0.4,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940475753812634,0.6221054519368723,0.8525366837272853,0.9940475753812634,0.6221054519368723,0.8525366837272853,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
68,IM_0.2,0.5,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525335592726039,0.9940473441085698,0.6221054519368723,0.8525335592726039,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
69,IM_0.2,0.6,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525368017637918,0.9940473441085698,0.6221054519368723,0.8525368017637918,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
70,IM_0.2,0.7,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940473441085698,0.6221054519368723,0.8525339174830052,0.9940473441085698,0.6221054519368723,0.8525339174830052,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
71,IM_0.2,0.8,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940479139561528,0.6221054519368723,0.8525356033559293,0.9940479139561528,0.6221054519368723,0.8525356033559293,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
72,IM_0.2,0.9,,AggregatedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9940475753812636,0.6221054519368723,0.8525348750977725,0.9940475753812636,0.6221054519368723,0.8525348750977725,0.9940489135465344,0.6221078124036057,0.852528066046875,day,,,,,
73,IM_0.2,0.1,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.7042016951578007,0.6389894538013536,0.7787060952726101,0.9922482243844092,0.6678229724526714,0.8655736174246093,0.7041963646660291,0.4173472055209912,0.7772638486629364,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
74,IM_0.2,0.2,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.8603620376644532,0.4076984124343228,0.8177375334498876,0.9906107439851228,0.7145688057671091,0.8653527701380397,0.8614856633883827,0.2171720878903926,0.7937940917803827,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
75,IM_0.2,0.3,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.8802456302828154,0.3485153846228344,0.794595442855356,0.989393356785102,0.7144072955003968,0.8691369148286315,0.8792633762183512,0.1488923078135342,0.7308807731506619,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
76,IM_0.2,0.4,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9831693044994986,0.5122568531296083,0.8147319579900303,0.9880973245130192,0.7150827645442698,0.8687235846464726,0.9945265100063084,0.4294710499789429,0.7898933781474411,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
77,IM_0.2,0.5,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.6801071200551205,0.6993732289711121,0.7812220793609653,0.9871083381909764,0.7158972051775068,0.8795524372984136,0.680164671277558,0.5009769083991271,0.7788575490394924,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
78,IM_0.2,0.6,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9289447405056332,0.4607705427420382,0.8141779199046606,0.986147564939972,0.7158151573519477,0.8799331238025977,0.9312463228819616,0.3389146817101629,0.7785981890687347,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
79,IM_0.2,0.7,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9131332911899824,0.5009477184137843,0.7997798232266036,0.9855318493585132,0.7149449853625329,0.8813926289094787,0.9154403347242208,0.3389146817101629,0.7512918820135256,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
80,IM_0.2,0.8,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9129586596785504,0.4927487909392493,0.8333998726226294,0.984696086162152,0.7155656081253157,0.8861296782762763,0.9154802006600278,0.3541770273261037,0.8025370045039921,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
81,IM_0.2,0.9,,DelayedEventLoggingPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9127222310035448,0.5179692542540476,0.8031427088435479,0.9841884008906614,0.7147914213823084,0.883579024172076,0.9154403347242208,0.3389146817101629,0.7512918820135256,,gamma,"{'shape': 2, 'scale': 2}",120.0,,
82,IM_0.2,0.1,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.9248232793216156,0.7067121164723185,0.8798006631107161,0.972510602567657,0.7594393604410299,0.8704281721288433,0.9506873170491854,0.4850702623935282,0.858573953227517,,,,,,
83,IM_0.2,0.2,,DeleteActivityPolluter,1.0,0.5095860905551373,0.8796989934874723,0.9940489135465344,0.6221078124036057,0.852528066046875,0.8046830032443317,0.7251823036231817,0.9099246560639224,0.9409867107188016,0.7563720521881101,0.8669974597110709,0.8738303050986461,0.5125679719596479,0.880282413195216,,,,,,
