algorithm,percentage,distribution,parameters,mean_delay,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm
IM_0.2,0.6,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9999831495205912,0.9776138828633406,0.9552056846054118,0.8922219143009469,0.909514984983066,0.9495399981342403,0.9279495634040713,0.979657105176393,0.9532094099795287,0.8940349436626679,0.5257175042883843,0.9028118853596333
IM_0.2,0.7,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9999831495205912,0.9776138828633406,0.9552056846054118,0.808052845107412,0.7367107541479356,0.9257711345003617,0.924801071478085,0.9797588875950407,0.9527643137359112,0.808052845107412,0.3976652812053514,0.9257711345003617
IM_0.2,0.8,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9999831495205912,0.9776138828633406,0.9552056846054118,0.8519836684122399,0.9089650042959182,0.9484651268854551,0.918267431722623,0.9821057161299577,0.9526678359647458,0.8551093861054105,0.532571356403132,0.8982988573535653
IM_0.2,0.9,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9999831495205912,0.9776138828633406,0.9552056846054118,0.8741151359246133,0.9063864559127703,0.9489484993661245,0.9144725598861598,0.9810760667903525,0.9525837229273573,0.8757740822212926,0.532551178914666,0.9490833151809573
ALPHA,0.1,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.46557689574361094,0.5555555555555556,0.9091446818229957,0.9800500551455047,0.7125894087894674,0.9091446818229957,0.46557689574361094,0.2222222222222222,0.9091446818229957
ALPHA,0.2,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40686744747575554,0.567966518677714,0.9091446818229957,0.9800500551455047,0.7042932274337232,0.9091446818229957,0.40686744747575554,0.2222222222222222,0.9091446818229957
ALPHA,0.3,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.4528826331893327,0.75,0.9091446818229957,0.9800500551455047,0.7491764255807528,0.9091446818229957,0.4528826331893327,0.25,0.9091446818229957
ALPHA,0.4,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40682048290219386,0.8443037571978493,0.9091446818229957,0.9800500551455047,0.7781854499579479,0.9091446818229957,0.40682048290219386,0.25,0.9091446818229957
ALPHA,0.5,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40686744747575554,0.5765630743997964,0.9091446818229957,0.9800500551455047,0.7105866825880652,0.9091446818229957,0.40686744747575554,0.2222222222222222,0.9091446818229957
ALPHA,0.6,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40686744747575554,0.6561289410434046,0.9091446818229957,0.9800500551455047,0.7031408833475095,0.9091446818229957,0.40686744747575554,0.2222222222222222,0.9091446818229957
